Transaction_ID,Student_ID,Student_Name,Book_ID,Book_Title,Issue_Date,Due_Date,Return_Date,Fine_Amount,Status
LIB230,STU0321,Chandran Chowdhury,BK115,Advanced IoT,2026-06-01,2026-06-15,2026-07-18,330,Returned
LIB231,STU0322,Gaurang Peri,BK126,DevOps Essentials,2026-03-01,2026-03-15,2026-04-17,330,Returned
LIB232,STU0322,Gaurang Peri,BK092,Introduction to Computer Graphics,2026-06-27,2026-07-11,2026-07-22,110,Returned
LIB233,STU0322,Gaurang Peri,BK089,Computer Graphics Essentials,2026-01-24,2026-02-07,2026-06-06,500,Returned
LIB234,STU0323,Deepa Raja,BK241,Introduction to Financial Management,2026-04-24,2026-05-08,2026-04-30,0,Returned
LIB235,STU0327,Gayathri Shetty,BK108,Big Data Analytics,2026-06-06,2026-06-20,,330,Overdue
LIB236,STU0327,Gayathri Shetty,BK129,Fundamentals of Business Communication,2026-03-10,2026-03-24,2026-05-14,500,Returned
LIB237,STU0328,Kala Lad,BK036,Introduction to Environmental Studies,2026-06-09,2026-06-23,2026-06-19,0,Returned
LIB238,STU0329,Urishilla Reddy,BK009,Programming for Problem Solving Essentials,2026-05-04,2026-05-18,2026-07-21,500,Returned
LIB239,STU0329,Urishilla Reddy,BK196,International Business,2026-05-03,2026-05-17,2026-06-20,340,Returned
LIB240,STU0331,Yadavi Babu,BK096,Introduction to Cloud Computing,2026-06-17,2026-07-01,2026-07-14,130,Returned
LIB241,STU0333,Jonathan Narasimhan,BK088,Compiler Design,2026-03-05,2026-03-19,2026-05-05,470,Returned
LIB242,STU0333,Jonathan Narasimhan,BK043,DBMS,2026-04-30,2026-05-14,,500,Overdue
LIB243,STU0333,Jonathan Narasimhan,BK221,Managerial Economics Concepts,2026-04-16,2026-04-30,2026-06-07,380,Returned
LIB244,STU0335,Lucky Kata,BK218,Project Management Concepts,2026-05-18,2026-06-01,,500,Overdue
LIB245,STU0335,Lucky Kata,BK197,Business Ethics Essentials,2026-06-04,2026-06-18,2026-06-25,70,Returned
LIB246,STU0335,Lucky Kata,BK226,Fundamentals of Accounting for Managers,2026-06-21,2026-07-05,2026-07-01,0,Returned
LIB247,STU0336,Abhiram Koshy,BK003,Mathematics-I Essentials,2026-03-23,2026-04-06,2026-05-22,460,Returned
LIB248,STU0336,Abhiram Koshy,BK217,Project Management,2026-05-05,2026-05-19,2026-05-08,0,Returned
LIB249,STU0341,Theodore Tella,BK086,Introduction to Compiler Design,2026-04-09,2026-04-23,2026-06-20,500,Returned
LIB250,STU0343,Ishanvi Sachar,BK135,Advanced Financial Accounting,2026-01-27,2026-02-10,2026-03-13,310,Returned
LIB251,STU0346,Ranbir Bakshi,BK066,Design & Analysis of Algorithms Essentials,2026-06-24,2026-07-08,2026-06-25,0,Returned
LIB252,STU0346,Ranbir Bakshi,BK150,Advanced Marketing Management,2026-03-16,2026-03-30,,500,Overdue
LIB253,STU0349,Gautami Balakrishnan,BK263,Strategic Management Essentials,2026-05-22,2026-06-05,2026-06-09,40,Returned
LIB254,STU0349,Gautami Balakrishnan,BK048,Operating Systems Essentials,2026-02-01,2026-02-15,2026-04-10,500,Returned
LIB255,STU0356,Patrick Chawla,BK213,Business Analytics Essentials,2026-04-30,2026-05-14,2026-07-22,500,Returned
LIB256,STU0356,Patrick Chawla,BK262,Introduction to Strategic Management,2026-05-11,2026-05-25,,500,Overdue
LIB257,STU0366,Dalaja Naidu,BK012,Fundamentals of Programming for Problem Solving,2026-03-10,2026-03-24,2026-06-15,500,Returned
LIB258,STU0366,Dalaja Naidu,BK142,Business Mathematics Essentials,2026-05-21,2026-06-04,2026-06-13,90,Returned
LIB259,STU0370,Ishita Atwal,BK017,Introduction to English Communication,2026-02-03,2026-02-17,2026-02-24,70,Returned
LIB260,STU0370,Ishita Atwal,BK174,Financial Management Concepts,2026-04-13,2026-04-27,2026-04-29,20,Returned
LIB261,STU0371,Watika Trivedi,BK028,Fundamentals of Data Structures,2026-07-01,2026-07-15,2026-07-17,20,Returned
LIB262,STU0372,Oeshi Thaker,BK250,Advanced HR Management,2026-03-05,2026-03-19,,500,Overdue
LIB263,STU0372,Oeshi Thaker,BK171,Advanced Human Resource Management,2026-04-10,2026-04-24,2026-05-27,330,Returned
LIB264,STU0372,Oeshi Thaker,BK204,E-Commerce Concepts,2026-04-23,2026-05-07,2026-05-31,240,Returned
LIB265,STU0378,Rudra Sunder,BK243,Financial Management Concepts,2026-04-16,2026-04-30,2026-06-27,500,Returned
LIB266,STU0380,Idika Mand,BK144,Introduction to Business Mathematics,2026-02-26,2026-03-12,2026-04-18,370,Returned
LIB267,STU0382,Ethan Seth,BK129,Fundamentals of Business Communication,2026-03-27,2026-04-10,2026-07-04,500,Returned
LIB268,STU0386,Aarini Tailor,BK166,Introduction to Environmental Studies,2026-01-26,2026-02-09,2026-06-22,500,Returned
LIB269,STU0386,Aarini Tailor,BK066,Design & Analysis of Algorithms Essentials,2026-06-15,2026-06-29,,240,Overdue
LIB270,STU0386,Aarini Tailor,BK011,Programming for Problem Solving Concepts,2026-05-07,2026-05-21,,500,Overdue
LIB271,STU0394,Mohammed Gandhi,BK055,Fundamentals of Discrete Mathematics,2026-06-03,2026-06-17,,360,Overdue
LIB272,STU0394,Mohammed Gandhi,BK252,Fundamentals of HR Management,2026-06-07,2026-06-21,2026-06-26,50,Returned
LIB273,STU0395,Michael Naidu,BK132,Introduction to Business Communication,2026-05-06,2026-05-20,2026-05-12,0,Returned
LIB274,STU0395,Michael Naidu,BK149,Fundamentals of Marketing Management,2026-06-07,2026-06-21,2026-07-22,310,Returned
LIB275,STU0397,Nandini Bawa,BK001,Mathematics-I Concepts,2026-06-12,2026-06-26,2026-07-01,50,Returned
LIB276,STU0397,Nandini Bawa,BK041,Advanced DBMS,2026-04-24,2026-05-08,2026-05-03,0,Returned
LIB277,STU0401,Vyanjana Rastogi,BK243,Financial Management Concepts,2026-01-31,2026-02-14,,500,Overdue
LIB278,STU0401,Vyanjana Rastogi,BK266,International Business,2026-01-28,2026-02-11,2026-04-01,490,Returned
LIB279,STU0401,Vyanjana Rastogi,BK238,Fundamentals of Business Statistics,2026-04-14,2026-04-28,2026-06-02,350,Returned
LIB280,STU0405,Irya Mukherjee,BK057,Introduction to Java Programming,2026-02-27,2026-03-13,,500,Overdue
LIB281,STU0405,Irya Mukherjee,BK037,Introduction to Python Programming,2026-06-13,2026-06-27,2026-06-23,0,Returned
LIB282,STU0408,Divya Munshi,BK105,Fundamentals of Big Data Analytics,2026-01-24,2026-02-07,2026-05-08,500,Returned
LIB283,STU0408,Divya Munshi,BK058,Java Programming Essentials,2026-03-22,2026-04-05,2026-07-05,500,Returned
LIB284,STU0410,Udarsh Dasgupta,BK133,Financial Accounting Concepts,2026-04-21,2026-05-05,2026-06-29,500,Returned
LIB285,STU0410,Udarsh Dasgupta,BK027,Data Structures Essentials,2026-03-21,2026-04-04,2026-07-20,500,Returned
LIB286,STU0411,Pratyush Bansal,BK110,Advanced Mobile Computing,2026-06-03,2026-06-17,2026-07-16,290,Returned
LIB287,STU0411,Pratyush Bansal,BK183,Introduction to Entrepreneurship,2026-02-25,2026-03-11,,500,Overdue
LIB288,STU0412,Ayaan Chauhan,BK073,Fundamentals of Microprocessors,2026-02-19,2026-03-05,2026-06-10,500,Returned
LIB289,STU0412,Ayaan Chauhan,BK072,Fundamentals of Web Technologies,2026-06-16,2026-06-30,,230,Overdue
LIB290,STU0415,Fariq Sura,BK169,Human Resource Management,2026-03-13,2026-03-27,2026-06-16,500,Returned
LIB291,STU0416,Samuel Shah,BK248,Introduction to Operations Management,2026-04-29,2026-05-13,2026-07-13,500,Returned
LIB292,STU0419,Urmi Upadhyay,BK204,E-Commerce Concepts,2026-05-08,2026-05-22,2026-06-02,110,Returned
LIB293,STU0419,Urmi Upadhyay,BK246,Operations Management Concepts,2026-05-12,2026-05-26,2026-05-14,0,Returned
LIB294,STU0423,Pavani More,BK126,DevOps Essentials,2026-02-09,2026-02-23,2026-04-19,500,Returned
LIB295,STU0428,Zayyan Buch,BK249,HR Management,2026-06-21,2026-07-05,2026-07-05,0,Returned
LIB296,STU0429,Rajeshri Garde,BK058,Java Programming Essentials,2026-06-05,2026-06-19,,340,Overdue
LIB297,STU0430,Qarin Rajan,BK030,Fundamentals of Digital Electronics,2026-02-07,2026-02-21,,500,Overdue
LIB298,STU0433,Tanmayi Bera,BK019,English Communication Essentials,2026-04-28,2026-05-12,,500,Overdue
LIB299,STU0436,Chandran Divan,BK026,Data Structures,2026-06-12,2026-06-26,2026-06-26,0,Returned
LIB300,STU0437,Eesha Narayan,BK146,Fundamentals of Computer Fundamentals,2026-01-31,2026-02-14,2026-05-15,500,Returned
LIB301,STU0437,Eesha Narayan,BK218,Project Management Concepts,2026-06-15,2026-06-29,2026-06-16,0,Returned
LIB302,STU0442,Om Nigam,BK031,Introduction to Digital Electronics,2026-05-13,2026-05-27,,500,Overdue
LIB303,STU0443,Vasatika Pant,BK033,Advanced Environmental Studies,2026-05-21,2026-06-04,2026-06-25,210,Returned
LIB304,STU0446,Ridhi Chandra,BK143,Advanced Business Mathematics,2026-02-13,2026-02-27,,500,Overdue
LIB305,STU0446,Ridhi Chandra,BK253,Introduction to Business Analytics,2026-05-23,2026-06-06,2026-05-23,0,Returned
LIB306,STU0449,Harsh Nayar,BK258,Fundamentals of Business Communication,2026-02-18,2026-03-04,2026-04-20,470,Returned
LIB307,STU0449,Harsh Nayar,BK234,Marketing Management Concepts,2026-07-01,2026-07-15,2026-07-14,0,Returned
LIB308,STU0449,Harsh Nayar,BK057,Introduction to Java Programming,2026-04-05,2026-04-19,2026-05-27,380,Returned
LIB309,STU0453,Chandran Amble,BK224,Managerial Economics,2026-05-23,2026-06-06,2026-07-02,260,Returned
LIB310,STU0458,Jagvi Kant,BK032,Digital Electronics Essentials,2026-01-29,2026-02-12,2026-07-18,500,Returned
LIB311,STU0461,Patrick Mahal,BK165,Environmental Studies,2026-05-15,2026-05-29,2026-06-18,200,Returned
LIB312,STU0461,Patrick Mahal,BK174,Financial Management Concepts,2026-03-03,2026-03-17,,500,Overdue
LIB313,STU0467,Raghav Chokshi,BK051,Fundamentals of Computer Networks,2026-06-09,2026-06-23,2026-07-20,270,Returned
LIB314,STU0469,Faras Verma,BK058,Java Programming Essentials,2026-03-04,2026-03-18,2026-05-04,470,Returned
LIB315,STU0476,Noah Grover,BK141,Business Mathematics,2026-06-04,2026-06-18,2026-07-17,290,Returned
LIB316,STU0477,Yachana Vig,BK231,Organizational Behaviour Concepts,2026-06-16,2026-06-30,2026-06-27,0,Returned
LIB317,STU0477,Yachana Vig,BK085,Compiler Design Essentials,2026-03-18,2026-04-01,2026-04-17,160,Returned
LIB318,STU0478,Yahvi Sant,BK170,Human Resource Management Essentials,2026-05-01,2026-05-15,,500,Overdue
LIB319,STU0480,Saanvi Nath,BK187,Introduction to Research Methodology,2026-02-06,2026-02-20,2026-05-06,500,Returned
LIB320,STU0480,Saanvi Nath,BK104,Advanced Artificial Intelligence,2026-06-24,2026-07-08,2026-07-01,0,Returned
LIB321,STU0480,Saanvi Nath,BK225,Accounting for Managers Essentials,2026-05-26,2026-06-09,2026-06-15,60,Returned
LIB322,STU0481,Gunbir Palan,BK165,Environmental Studies,2026-03-10,2026-03-24,2026-05-28,500,Returned
LIB323,STU0481,Gunbir Palan,BK007,Introduction to Physics,2026-04-11,2026-04-25,2026-07-16,500,Returned
LIB324,STU0485,Jagrati Sharma,BK205,Strategic Management Essentials,2026-05-22,2026-06-05,2026-07-12,370,Returned
LIB325,STU0485,Jagrati Sharma,BK062,Introduction to Software Engineering,2026-01-28,2026-02-11,2026-06-11,500,Returned
LIB326,STU0485,Jagrati Sharma,BK195,International Business Concepts,2026-04-02,2026-04-16,2026-07-17,500,Returned
LIB327,STU0488,Karan Bumb,BK106,Big Data Analytics Concepts,2026-06-21,2026-07-05,2026-06-27,0,Returned
LIB328,STU0488,Karan Bumb,BK056,Discrete Mathematics Essentials,2026-05-20,2026-06-03,2026-05-27,0,Returned
LIB329,STU0489,Upasna Raman,BK053,Introduction to Discrete Mathematics,2026-02-21,2026-03-07,2026-07-16,500,Returned
LIB330,STU0489,Upasna Raman,BK100,Cyber Security Concepts,2026-05-02,2026-05-16,2026-05-07,0,Returned
LIB331,STU0489,Upasna Raman,BK175,Introduction to Financial Management,2026-06-19,2026-07-03,2026-07-05,20,Returned
LIB332,STU0492,Meghana Basak,BK180,Operations Management,2026-03-01,2026-03-15,,500,Overdue
LIB333,STU0492,Meghana Basak,BK061,Advanced Software Engineering,2026-03-11,2026-03-25,2026-04-01,70,Returned
LIB334,STU0492,Meghana Basak,BK073,Fundamentals of Microprocessors,2026-02-13,2026-02-27,,500,Overdue
LIB335,STU0496,Anvi Ravi,BK189,Consumer Behaviour,2026-04-08,2026-04-22,2026-05-24,320,Returned
LIB336,STU0496,Anvi Ravi,BK091,Computer Graphics,2026-03-31,2026-04-14,2026-04-07,0,Returned
LIB337,STU0497,Unni Varkey,BK052,Introduction to Computer Networks,2026-01-25,2026-02-08,2026-04-05,500,Returned
LIB338,STU0498,Jeevika Mukhopadhyay,BK068,Design & Analysis of Algorithms,2026-03-30,2026-04-13,2026-07-06,500,Returned
LIB339,STU0498,Jeevika Mukhopadhyay,BK015,Introduction to Basic Electrical Engineering,2026-06-26,2026-07-10,2026-07-19,90,Returned
LIB340,STU0498,Jeevika Mukhopadhyay,BK260,Introduction to Business Communication,2026-02-08,2026-02-22,2026-02-16,0,Returned
LIB341,STU0501,Sanya Saraf,BK196,International Business,2026-03-31,2026-04-14,,500,Overdue
LIB342,STU0501,Sanya Saraf,BK059,Java Programming Concepts,2026-03-20,2026-04-03,2026-06-18,500,Returned
LIB343,STU0503,Vansha Nair,BK246,Operations Management Concepts,2026-05-27,2026-06-10,,430,Overdue
LIB344,STU0505,Yagnesh Rajan,BK013,Basic Electrical Engineering,2026-01-31,2026-02-14,2026-03-11,250,Returned
LIB345,STU0505,Yagnesh Rajan,BK238,Fundamentals of Business Statistics,2026-04-05,2026-04-19,,500,Overdue
LIB346,STU0505,Yagnesh Rajan,BK057,Introduction to Java Programming,2026-05-13,2026-05-27,2026-06-22,260,Returned
LIB347,STU0508,Shaurya Amble,BK003,Mathematics-I Essentials,2026-04-24,2026-05-08,2026-05-12,40,Returned
LIB348,STU0508,Shaurya Amble,BK180,Operations Management,2026-01-24,2026-02-07,2026-04-24,500,Returned
LIB349,STU0511,Sudiksha Mane,BK115,Advanced IoT,2026-02-20,2026-03-06,2026-03-12,60,Returned
LIB350,STU0511,Sudiksha Mane,BK111,Mobile Computing,2026-06-11,2026-06-25,,280,Overdue
LIB351,STU0511,Sudiksha Mane,BK136,Financial Accounting Essentials,2026-04-03,2026-04-17,2026-06-23,500,Returned
LIB352,STU0512,Arunima Khatri,BK206,Fundamentals of Strategic Management,2026-06-18,2026-07-02,2026-07-08,60,Returned
LIB353,STU0513,Kamya Mallick,BK022,Mathematics-II,2026-03-03,2026-03-17,2026-04-30,440,Returned
LIB354,STU0513,Kamya Mallick,BK108,Big Data Analytics,2026-02-03,2026-02-17,2026-05-20,500,Returned
LIB355,STU0516,Xavier Bora,BK222,Introduction to Managerial Economics,2026-04-17,2026-05-01,2026-07-15,500,Returned
LIB356,STU0516,Xavier Bora,BK021,Advanced Mathematics-II,2026-02-20,2026-03-06,,500,Overdue
LIB357,STU0516,Xavier Bora,BK034,Environmental Studies Essentials,2026-03-02,2026-03-16,2026-07-02,500,Returned
LIB358,STU0520,Chaman Mannan,BK256,Business Analytics,2026-04-27,2026-05-11,2026-06-24,440,Returned
LIB359,STU0521,Zayyan Behl,BK065,Fundamentals of Design & Analysis of Algorithms,2026-01-25,2026-02-08,2026-02-09,10,Returned
LIB360,STU0526,Daniel Uppal,BK209,Advanced Supply Chain Management,2026-05-25,2026-06-08,,450,Overdue
LIB361,STU0526,Daniel Uppal,BK021,Advanced Mathematics-II,2026-02-02,2026-02-16,2026-04-02,450,Returned
LIB362,STU0527,Tanveer Kara,BK133,Financial Accounting Concepts,2026-03-08,2026-03-22,2026-04-15,240,Returned
LIB363,STU0527,Tanveer Kara,BK104,Advanced Artificial Intelligence,2026-05-04,2026-05-18,2026-05-15,0,Returned
LIB364,STU0529,Chanakya Som,BK087,Advanced Compiler Design,2026-05-25,2026-06-08,2026-06-15,70,Returned
LIB365,STU0530,Henry Srivastava,BK228,Introduction to Accounting for Managers,2026-02-05,2026-02-19,,500,Overdue
LIB366,STU0533,Nisha Subramaniam,BK136,Financial Accounting Essentials,2026-05-15,2026-05-29,2026-06-14,160,Returned
LIB367,STU0534,Jack Pandya,BK251,Introduction to HR Management,2026-04-19,2026-05-03,2026-06-10,380,Returned
LIB368,STU0534,Jack Pandya,BK013,Basic Electrical Engineering,2026-02-13,2026-02-27,2026-07-18,500,Returned
LIB369,STU0536,Ishanvi Soni,BK082,Advanced Machine Learning,2026-05-06,2026-05-20,2026-05-17,0,Returned
LIB370,STU0536,Ishanvi Soni,BK059,Java Programming Concepts,2026-04-16,2026-04-30,,500,Overdue
LIB371,STU0542,Wishi Chhabra,BK037,Introduction to Python Programming,2026-04-29,2026-05-13,2026-07-14,500,Returned
LIB372,STU0542,Wishi Chhabra,BK211,Supply Chain Management Concepts,2026-04-25,2026-05-09,2026-07-22,500,Returned
LIB373,STU0542,Wishi Chhabra,BK233,Advanced Marketing Management,2026-06-04,2026-06-18,2026-06-06,0,Returned
LIB374,STU0544,Tanmayi Randhawa,BK258,Fundamentals of Business Communication,2026-04-10,2026-04-24,2026-04-29,50,Returned
LIB375,STU0550,Mahika Ram,BK150,Advanced Marketing Management,2026-05-31,2026-06-14,,390,Overdue
LIB376,STU0550,Mahika Ram,BK145,Computer Fundamentals Concepts,2026-06-30,2026-07-14,,90,Overdue
LIB377,STU0551,Fiyaz Din,BK059,Java Programming Concepts,2026-05-14,2026-05-28,2026-06-29,320,Returned
LIB378,STU0551,Fiyaz Din,BK226,Fundamentals of Accounting for Managers,2026-04-12,2026-04-26,2026-06-07,420,Returned
LIB379,STU0551,Fiyaz Din,BK007,Introduction to Physics,2026-03-27,2026-04-10,2026-07-21,500,Returned
LIB380,STU0552,Osha Shere,BK039,Python Programming Concepts,2026-02-14,2026-02-28,,500,Overdue
LIB381,STU0552,Osha Shere,BK191,Advanced Consumer Behaviour,2026-05-15,2026-05-29,,500,Overdue
LIB382,STU0553,Vivaan Chahal,BK169,Human Resource Management,2026-01-27,2026-02-10,2026-04-14,500,Returned
LIB383,STU0553,Vivaan Chahal,BK250,Advanced HR Management,2026-05-25,2026-06-08,2026-06-25,170,Returned
LIB384,STU0553,Vivaan Chahal,BK047,Introduction to Operating Systems,2026-06-19,2026-07-03,2026-07-07,40,Returned
LIB385,STU0555,Madhavi Swamy,BK235,Marketing Management Essentials,2026-03-03,2026-03-17,,500,Overdue
LIB386,STU0558,Max Mane,BK018,English Communication,2026-05-21,2026-06-04,2026-06-02,0,Returned
LIB387,STU0559,Leena Das,BK009,Programming for Problem Solving Essentials,2026-06-22,2026-07-06,2026-07-17,110,Returned
LIB388,STU0561,Neel Dugar,BK173,Financial Management Essentials,2026-05-26,2026-06-09,2026-06-24,150,Returned
LIB389,STU0561,Neel Dugar,BK240,Business Statistics,2026-03-22,2026-04-05,,500,Overdue
LIB390,STU0561,Neel Dugar,BK241,Introduction to Financial Management,2026-05-12,2026-05-26,2026-07-10,450,Returned
LIB391,STU0562,Ekalinga Sathe,BK223,Managerial Economics Essentials,2026-04-04,2026-04-18,2026-05-03,150,Returned
LIB392,STU0566,Gautam Kumer,BK155,Organizational Behaviour Essentials,2026-05-29,2026-06-12,,410,Overdue
LIB393,STU0566,Gautam Kumer,BK035,Fundamentals of Environmental Studies,2026-02-13,2026-02-27,2026-06-29,500,Returned
LIB394,STU0568,Rayaan Sengupta,BK111,Mobile Computing,2026-02-07,2026-02-21,2026-03-26,330,Returned
LIB395,STU0568,Rayaan Sengupta,BK226,Fundamentals of Accounting for Managers,2026-05-02,2026-05-16,,500,Overdue
LIB396,STU0569,Dalaja Rajagopalan,BK181,Advanced Entrepreneurship,2026-03-26,2026-04-09,2026-04-27,180,Returned
LIB397,STU0569,Dalaja Rajagopalan,BK044,Introduction to DBMS,2026-06-11,2026-06-25,2026-07-03,80,Returned
LIB398,STU0576,Wakeeta Sastry,BK151,Introduction to Marketing Management,2026-05-30,2026-06-13,2026-06-22,90,Returned
LIB399,STU0576,Wakeeta Sastry,BK039,Python Programming Concepts,2026-04-04,2026-04-18,2026-04-11,0,Returned
LIB400,STU0576,Wakeeta Sastry,BK245,Advanced Operations Management,2026-03-12,2026-03-26,2026-06-04,500,Returned
LIB401,STU0577,Jason Apte,BK180,Operations Management,2026-05-03,2026-05-17,2026-05-25,80,Returned
LIB402,STU0580,Matthew Doshi,BK134,Fundamentals of Financial Accounting,2026-05-02,2026-05-16,,500,Overdue
LIB403,STU0580,Matthew Doshi,BK038,Advanced Python Programming,2026-06-07,2026-06-21,2026-06-28,70,Returned
LIB404,STU0584,Upadhriti Sankaran,BK226,Fundamentals of Accounting for Managers,2026-02-16,2026-03-02,2026-03-16,140,Returned
LIB405,STU0584,Upadhriti Sankaran,BK239,Advanced Business Statistics,2026-06-20,2026-07-04,2026-07-22,180,Returned
LIB406,STU0584,Upadhriti Sankaran,BK194,Fundamentals of International Business,2026-05-20,2026-06-03,2026-05-24,0,Returned
LIB407,STU0585,Mitesh Kari,BK040,Python Programming Essentials,2026-04-19,2026-05-03,2026-07-13,500,Returned
LIB408,STU0587,Anusha Ram,BK110,Advanced Mobile Computing,2026-03-03,2026-03-17,2026-03-20,30,Returned
LIB409,STU0587,Anusha Ram,BK082,Advanced Machine Learning,2026-04-25,2026-05-09,2026-06-11,330,Returned
LIB410,STU0587,Anusha Ram,BK065,Fundamentals of Design & Analysis of Algorithms,2026-01-24,2026-02-07,2026-05-27,500,Returned
LIB411,STU0590,Harita Rout,BK118,Introduction to Deep Learning,2026-05-16,2026-05-30,2026-07-03,340,Returned
LIB412,STU0590,Harita Rout,BK204,E-Commerce Concepts,2026-04-15,2026-04-29,2026-04-24,0,Returned
LIB413,STU0590,Harita Rout,BK255,Advanced Business Analytics,2026-02-26,2026-03-12,,500,Overdue
LIB414,STU0591,Ucchal Vyas,BK152,Marketing Management Essentials,2026-05-03,2026-05-17,2026-07-04,480,Returned
LIB415,STU0591,Ucchal Vyas,BK198,Business Ethics Concepts,2026-06-19,2026-07-03,2026-07-16,130,Returned
LIB416,STU0591,Ucchal Vyas,BK186,Research Methodology Concepts,2026-05-25,2026-06-08,2026-06-24,160,Returned
LIB417,STU0592,Faqid Natt,BK180,Operations Management,2026-05-05,2026-05-19,2026-06-06,180,Returned
